"","Total_strokeNo","Total_strokeRate","Descent_strokeNo","Descent_strokeRate","Ascent_strokeNo","Ascent_strokeRate","Total_strokeIntensity","Total_strokeIntensityPerStroke","Descent_strokeIntensity","Descent_strokeIntensityPerStroke","Ascent_strokeIntensity","Ascent_strokeIntensityPerStroke","Total_pitch","Descent_pitch","Ascent_pitch","Total_speed","Descent_speed","Ascent_speed","Total_glide","Descent_glide","Ascent_glide","Total_ODBA","Descent_ODBA","Ascent_ODBA","Bottom_ODBA","DiveNo","Duration","MaxD","Vair","VairRaw","minMSE_w","initial_depth","glide_duration","avg_pitch","avg_speed","r_sq","p","...38","initial_v","min_v","d_min_v","LMintercept_d","LMgradient_d","LMintercept_d_E","LMgradient_d_E","LMintercept_calc","LMgradient_calc","LMintercept_calc_E","LMgradient_calc_E","LMgradient_d_rsq","LMgradient_calc_rsq","total_stroke","Day","Individual","body_density"
"503",1170,0.962171053,62,0.258333333,384,1.342657343,72.27071705,0.061769844,2.500886556,0.04033688,33.74878736,0.087887467,-0.116481716,-70.71060622,62.69322433,1.758022395,1.974158557,1.660894431,290.72,184.36,4.68,142.6405415,23.54274085,34.30931494,84.78848571,36,1217,517.8062134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185498922,-0.004004277,0.001986479,0.000189943,0.062027373,0.164625015,0.009796937,0.019370288,0.99552001,0.973056829,0.290130442,24,2,1034.703
"504",1086,0.88364524,41,0.211340206,340,1.333333333,67.04871354,0.061739147,2.109564027,0.051452781,30.401171,0.089415209,0.04541148,-74.81335099,63.84882021,1.697812383,1.967459071,1.649042905,375.48,159.72,8.2,70.76209016,15.35167783,5.643492144,49.76692019,37,1230,443.6930542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190607039,-0.00468633,0.019993681,0.001749746,0.050991359,0.180800655,0.040366036,0.081935426,0.705108848,0.618766267,0.313251333,24,2,1034.703
"505",1091,0.845736434,26,0.154761905,281,1.370731707,69.3752843,0.063588712,1.522403872,0.058553995,26.28603985,0.093544626,-1.283331016,-73.82594263,57.05197463,1.648183542,1.938883771,1.746582693,422.68,146.08,4.64,114.1531985,7.984176067,20.76450375,85.40451868,38,1291,397.8694458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171887577,-0.003732377,0.010358771,0.000986791,0.057127711,0.151243802,0.01709032,0.033047114,0.826650563,0.874714835,0.301949987,24,2,1034.703
"506",1035,0.891472868,65,0.314009662,279,1.395,61.69830323,0.059611887,2.922098765,0.044955366,22.55574514,0.080844965,-1.280266505,-62.04407232,58.74024349,1.715939348,1.925008664,1.764321704,375.72,149.72,4.6,118.5543173,17.09788579,20.64924483,80.80718668,39,1162,359.7730103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127984751,0.000121224,0.011810973,0.001087296,0.132047095,-0.00558168,0.021570955,0.042486306,0.006176734,0.008555987,0.258669659,24,2,1034.703
"507",963,0.967839196,25,0.242718447,199,1.401408451,59.04276924,0.061311287,1.184028998,0.04736116,16.69861046,0.083912615,-3.034494829,-74.02731217,58.04412776,1.761057248,1.961485394,1.765843857,241.8,78.68,1.72,84.48177444,8.300044306,19.2545574,56.92717273,40,996,333.8786316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137745349,-0.002014704,0.037107642,0.003902113,0.075308844,0.082768016,0.067924712,0.126717254,0.117612125,0.175812456,0.240281655,24,2,1034.703
"508",947,0.946053946,24,0.184615385,140,1.443298969,52.69508905,0.055644233,0.826218259,0.034425761,11.91951563,0.085139397,-1.851077475,-69.66405679,57.25597467,1.790580833,1.925022392,1.783259968,270.08,105.4,0.16,145.8408181,14.60593644,14.04507255,117.1898091,41,1002,488.699585,12.40506329,0.0049,0.069909686,11.425558,24,-79.25504371,1.693338383,0.731362876,1.02e-07,41,1.7440633,1.557308,11.425558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"509",914,0.94813278,26,0.158536585,336,1.371428571,53.40592149,0.058430986,0.848861055,0.032648502,25.95343824,0.077242376,0.76842245,-66.83485832,58.4353914,1.76897358,1.911240307,1.660233375,262.32,137.28,1.96,135.8954202,14.78159108,29.0939551,92.01987402,42,965,503.1369934,3.797468354,0.0015,0.093788074,10.974917,23,-75.50890078,1.801900426,0.637595894,4.95e-06,42,1.5486841,1.5486841,10.974917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"510",945,0.920155794,20,0.238095238,339,1.37804878,60.64064952,0.064169999,0.839262851,0.041963143,27.95302965,0.082457315,1.963785913,-67.3288688,65.7018864,1.752022004,1.825492059,1.626599006,304.48,63.92,1.04,131.1940441,10.72001933,27.99560022,92.47842455,43,1028,493.7177429,8.860759494,0.0035,0.056096275,10.996198,24,-74.66310146,1.723789733,0.71073633,2.33e-07,43,1.6426524,1.5287472,10.996198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"511",939,0.941825476,15,0.189873418,460,1.419753086,57.14389051,0.060856113,0.7958382,0.05305588,34.30310312,0.074571963,-1.243925903,-74.98862658,59.754564,1.741703811,1.847343351,1.689814147,298.08,64.96,2.36,116.8565762,7.738505434,43.4082705,65.70980027,44,998,504.6917114,14.17721519,0.0056,0.037666259,16.551283,21,-77.55872457,1.694243081,0.531671739,0.000176813,44,1.7441708,1.5943258,16.551283,0.115891823,-0.003575061,0.034257541,0.003191696,0.024349263,0.107914225,0.067097882,0.12901552,0.294889722,0.189109885,0.185158423,24,2,1034.703
"512",964,0.945098039,12,0.108108108,350,1.452282158,66.8590596,0.069355871,0.710531019,0.059210918,32.69454992,0.093413,-1.421901287,-74.46479975,50.98475182,1.807461453,1.968557763,1.857906603,289.8,98.56,2.8,146.5663988,14.94603176,35.65227663,95.96809041,45,1021,503.1216431,8.607594937,0.0034,0.071664362,12.210765,23,-78.71880739,1.707183526,0.487294634,0.000212449,45,1.5820168,1.5820168,12.210765,0.195881139,-0.015753776,0.016063757,0.001899637,-0.227097343,0.529564711,0.054715969,0.098463499,0.985668133,0.966584179,0.124513428,24,2,1034.703
"513",949,0.888576779,48,0.188976378,471,1.393491124,60.61324428,0.063870647,1.724426586,0.035925554,37.22691066,0.079038027,0.718988082,-59.03192264,53.62726816,1.803308227,2.017760516,1.728688406,354.32,212.4,3.72,136.4560797,34.59661109,40.90413057,60.95533804,46,1069,493.593689,10.88607595,0.0043,0.017979259,14.73744,22,-76.43679914,1.710428723,0.908475774,7.59e-12,46,1.6742145,1.6460422,14.73744,0.054605724,0.001111797,0.061218577,0.005778099,0.099365076,-0.066644319,0.108686619,0.215928319,0.018175451,0.045464173,0.137892722,24,2,1034.703
"514",1141,0.946887967,18,0.195652174,131,1.336734694,70.82643381,0.062074,1.067534741,0.059307486,12.95076507,0.098860802,-0.802240786,-69.69317257,60.53019787,1.735971451,1.867923325,1.663818187,309.76,74.52,1.04,126.2761618,5.047351513,11.48120097,109.7476093,47,1206,483.5650024,16.20253165,0.0064,0.132361646,12.420125,24,-77.31653029,1.661355788,0.000286543,0.937425433,47,1.8537263,1.4467915,12.420125,0.159732236,-0.011974387,0.005201599,0.000649363,-0.156051342,0.390620426,0.002433821,0.004234217,0.997067802,0.999882514,0.123950906,24,2,1034.703
"515",898,0.975027144,15,0.176470588,280,1.421319797,50.43356681,0.056162101,0.623753026,0.041583535,19.57172654,0.069899023,-2.817232473,-73.06997771,43.3138431,1.849985276,1.907655354,1.806833368,247.36,70.4,2.12,139.7653957,11.613375,37.38614933,90.76587137,48,922,481.2469788,9.113924051,0.0036,0.058941911,10.127084,24,-79.41196121,1.702220479,0.945994549,1.97e-15,48,1.6375093,1.5427907,10.127084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"516",990,0.98019802,29,0.263636364,340,1.387755102,56.73742146,0.057310527,0.939671995,0.032402483,26.03027823,0.076559642,1.40608741,-62.65322682,58.85604929,1.737801297,1.983863963,1.706060384,238.16,79.96,2.24,28.01606587,9.57333548,4.048600129,14.39413026,49,1011,480.1992188,7.848101266,0.0031,0.047645692,10.736245,22,-79.95454191,1.829003409,0.849390202,1.14e-09,49,1.7649502,1.6819471,10.736245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"517",962,0.97073663,18,0.136363636,450,1.41955836,54.32978638,0.056475869,0.609198947,0.033844386,31.43514464,0.069855877,1.041051991,-69.37364222,53.41754341,1.831385537,2.092778609,1.736223423,273.24,112.08,0.4,20.63991003,2.153274741,9.742807691,8.743827598,50,992,486.9269714,1.518987342,6e-04,0.033393927,19.233751,18,-76.74487511,1.806318383,0.943792626,2.01e-11,50,1.5513182,1.5513182,19.233751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"518",982,0.943323727,9,0.130434783,443,1.33836858,55.59945551,0.05661859,0.47766746,0.053074162,28.4022155,0.064113353,0.260829551,-70.41050119,58.56999604,1.703330048,1.884107045,1.556156522,288.44,59.2,1.56,74.24603795,1.230079836,7.462194659,65.55376346,51,1042,501.0807495,15.69620253,0.0062,0.101223806,11.495371,24,-76.09407429,1.662843496,0.081330962,0.176763952,51,1.8393391,1.4970071,11.495371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"519",1053,0.968721251,29,0.180124224,383,1.358156028,65.32671409,0.062038665,1.303735815,0.044956407,31.91825256,0.083337474,1.823780624,-70.55029102,64.10764858,1.751753732,2.07655917,1.610258862,279.4,130.24,0.32,79.49350934,3.110065583,49.50054003,26.88290373,52,1088,487.8522949,8.860759494,0.0035,0.057706523,13.261099,22,-79.11657477,1.7081154,0.83280466,3.27e-09,52,1.6175976,1.5253929,13.261099,0.176111052,-0.011190079,0.03352952,0.003682899,-0.137172311,0.399361475,0.086685619,0.160919029,0.902265547,0.860317713,0.13935881,24,2,1034.703
"520",1288,1.025477707,26,0.169934641,225,1.331360947,78.81126491,0.06118887,1.171575552,0.045060598,22.7902938,0.101290195,4.293946976,-73.21107312,70.04442484,1.699336404,2.036644455,1.469771047,270.48,129.44,0.52,185.9515316,23.60048239,10.78784112,151.5632081,53,1257,498.51297,18.73417722,0.0074,0.088897207,15.711795,21,-80.31082667,1.666622562,0.171251442,0.062199411,53,1.8643959,1.5364277,15.711795,0.153246157,-0.007778482,0.021887906,0.002133688,-0.067786807,0.280873255,0.055213913,0.106381603,0.869196332,0.777056474,0.160072651,24,2,1034.703
"521",1070,0.935314685,22,0.139240506,341,1.380566802,63.00735209,0.058885376,0.876392834,0.039836038,28.17944312,0.082637663,-0.689857382,-71.02107273,62.78743589,1.742225629,2.016712873,1.637714708,292.04,133.16,3.36,20.21358254,3.004287945,4.905953825,12.30334077,54,1145,467.8036194,18.2278481,0.0072,0.153946208,13.117532,24,-75.84381646,1.626576663,0.000405174,0.925620602,54,1.8841441,1.458015,13.117532,0.23768769,-0.018383168,0.008145432,0.000928551,-0.275139281,0.652653049,0.003724426,0.006799592,0.997455139,0.999891469,0.152856303,24,2,1034.703
"522",1078,1.020833333,19,0.120253165,330,1.428571429,64.06885428,0.059433074,0.863067655,0.045424613,27.02261838,0.081886722,-0.92347475,-76.95648548,56.7773927,1.836140715,2.098521921,1.783659979,249.64,140.08,1.76,67.80756509,4.024163332,8.554295692,55.22910607,55,1057,478.4200439,14.93670886,0.0059,0.079467247,16.210579,21,-79.79456248,1.717362276,0.6272324,1.88e-05,55,1.7743534,1.6132323,16.210579,0.116730802,-0.002569001,0.040451024,0.003845019,0.035359351,0.108820898,0.074008424,0.143437867,0.129528388,0.16097257,0.20874731,24,2,1034.703
"523",929,0.946028513,37,0.197860963,263,1.43715847,57.68149019,0.062089871,1.186014717,0.032054452,23.49185367,0.089322638,-2.033728497,-72.80247593,45.37540154,1.845841532,2.065687301,1.8734049,268.56,149.44,1.12,45.38802605,20.93146978,3.151659564,21.30489671,56,983,511.644104,19.24050633,0.0076,0.083945286,16.78002,22,-73.37534573,1.654956232,0.165669533,0.06010536,56,1.8627471,1.5606918,16.78002,0.204692553,-0.010689402,0.046197799,0.004170809,-0.115480206,0.417448404,0.100761679,0.202101523,0.686471196,0.58714353,0.21977209,24,2,1034.703
"524",984,0.993939394,36,0.174757282,273,1.358208955,59.97150526,0.060946652,1.510670166,0.04196306,24.81255027,0.090888463,-1.576151485,-68.40990697,62.42025669,1.800058722,2.010155821,1.667346725,252.64,172.16,3.6,68.56648885,4.885712278,22.34917805,41.33159852,57,991,434.555603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095374492,-4.44e-05,0.043845269,0.00444292,0.104499119,-0.018275555,0.079928707,0.151402791,4.99e-05,0.007232542,0.192699348,24,2,1034.703
"525",1037,0.999036609,49,0.242574257,299,1.346846847,64.64094235,0.062334564,1.920136305,0.039186455,26.89379018,0.089945787,-1.252855311,-73.95865013,67.41614875,1.790879542,1.997972346,1.661752756,261.48,158.64,4.36,125.1819634,30.23870134,25.44060141,69.50266065,58,1039,435.434906,26.83544304,0.0106,0.033244396,26.178711,15,-85.46548347,1.638314827,0.863733372,5.46e-07,58,1.8300806,1.5552006,26.178711,0.159725712,-0.006224752,0.012276687,0.001241194,-0.015604389,0.22226728,0.035097434,0.066557873,0.926339419,0.847931708,0.203999122,24,2,1034.703
"526",990,0.96963761,20,0.129032258,244,1.355555556,63.25712297,0.063896084,0.951790173,0.047589509,23.68764226,0.097080501,-2.354198686,-79.66776652,66.64634982,1.73851293,1.934008609,1.671562691,268.32,135.96,3.48,196.6517257,34.7970992,28.65257888,133.2020476,59,1022,436.7625732,21.7721519,0.0086,0.040766147,24.613117,18,-79.53125806,1.457911711,0.774153069,1.49e-06,59,1.526225,1.3824118,24.613117,0.156973558,-0.005834495,0.046714866,0.004727885,-0.021372799,0.236502807,0.086576587,0.166322559,0.432286617,0.502728703,0.205825174,24,2,1034.703
"527",1000,1.006036217,22,0.116402116,296,1.396226415,61.64699798,0.061646998,1.028420988,0.046746409,26.21589269,0.088567205,-0.959350113,-77.06531095,63.20426706,1.824581442,2.04489276,1.708498779,246.16,167.76,2.08,227.3509684,57.77668599,8.941527746,160.6327547,60,995,430.5638428,23.5443038,0.0093,0.046391804,22.826933,18,-82.02756628,1.619729283,0.695475107,1.7e-05,60,1.802887,1.5131768,22.826933,0.208469031,-0.012548973,0.043995853,0.004192487,-0.16404553,0.48630177,0.098595393,0.194472231,0.817506223,0.757667296,0.175726013,24,2,1034.703
"528",1009,0.973938224,42,0.242774566,332,1.344129555,62.3695133,0.061813195,1.234037977,0.029381857,27.98905889,0.084304394,0.110769873,-70.61776283,64.58188089,1.741247404,1.96738191,1.669103043,245.88,131.72,5.6,129.0277915,38.81096194,13.47009234,76.74673722,61,1037,426.3464661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120225987,-0.001732386,0.030780609,0.002986153,0.070849385,0.063097833,0.059995833,0.117183531,0.144041591,0.126611511,0.207054203,24,2,1034.703
"529",1095,0.963908451,45,0.217391304,210,1.409395973,67.29920162,0.061460458,2.266645769,0.050369906,17.44997157,0.083095103,-3.083882897,-76.3919975,35.20585905,1.822273089,1.996792094,2.015637751,312.64,165.04,4.36,123.7234311,18.72880214,17.20604783,87.78858113,62,1137,424.9892578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117550009,-0.000868327,0.02048002,0.001995062,0.085443381,0.045510692,0.037236517,0.070821156,0.059393706,0.120995861,0.245123514,24,2,1034.703
"530",983,0.757902853,9,0.045685279,333,1.50678733,71.16997777,0.072400791,0.228020959,0.025335662,34.98313612,0.105054463,-3.617191204,-67.68805753,45.80374725,1.848288025,2.031555268,1.971182911,549.56,188.64,0,140.8502739,24.30033094,23.0155774,93.53436556,63,1298,579.0194702,8.35443038,0.0033,0.070380196,11.254678,24,-69.50311775,1.7273315,0.33474136,0.003058527,63,1.635873,1.5787116,11.254678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1034.703
"531",1107,0.956784788,25,0.12755102,331,1.324,72.07752331,0.06511068,0.444324212,0.017772968,30.77536165,0.092976923,1.179666458,-68.04269527,64.69876539,1.717260488,2.017345849,1.563523487,294.76,168.32,4.04,185.3462373,56.38581184,29.32607406,99.6343514,64,1158,431.2080078,13.92405063,0.0055,0.04674748,13.827166,24,-69.84485671,1.666221367,0.404967651,0.00082876,65,1.7472934,1.5452975,13.827166,0.037654306,0.002051101,0.034399884,0.003537203,0.103619131,-0.089515966,0.066985006,0.128130145,0.143924927,0.196169998,0.116562849,24,2,1034.703
"532",698,0.877987421,1,0.027027027,164,1.53271028,40.45758736,0.05796216,0,0,11.51046881,0.070185785,7.232301452,-42.15365751,43.46451001,1.543382375,2.002048951,1.526543481,253.04,35.88,0,15.23689483,0.64643654,2.757699192,11.8327591,1,796,155.1922455,10.92436975,0.0026,0.241970022,11.334569,19,-52.16929016,1.891908279,0.256699369,0.026845814,1,1.9325886,1.553867,11.334569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"533",694,0.878481013,26,0.188405797,130,1.477272727,39.2833221,0.056604211,0.47719718,0.018353738,10.12220252,0.077863096,7.114106693,-24.51050902,59.42464328,1.587053002,1.842093702,1.720046154,251.4,105.64,0,18.41467075,4.199113996,1.98921306,12.22634369,2,791,192.4428406,0,0,0.226081416,18.685165,16,-46.68762663,1.938237913,0.555661937,0.00091833,2,1.4965163,1.4965163,18.685165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"534",627,0.743772242,13,0.089041096,181,1.42519685,37.55122788,0.059890316,0.359958841,0.027689142,12.12637465,0.066996545,5.828822144,-27.98467763,37.22041626,1.566070278,1.889212328,1.603893575,362.32,130.92,0.12,29.80909094,4.439931224,3.279011775,22.09014794,3,844,180.2011566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"535",663,0.875825627,6,0.117647059,183,1.487804878,37.63822663,0.056769573,0.453628095,0.075604682,12.84999833,0.07021857,5.24647433,-42.63594428,37.9106282,1.661185761,1.84494473,1.684835504,265.6,44.76,0,14.72249339,0.896057084,3.193670329,10.63276598,4,758,216.2920074,15.54621849,0.0037,0.141815602,10.359422,24,-50.77978171,1.774430654,0.022044881,0.488686336,4,1.9239993,1.5270889,10.359422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"536",320,0.732265446,2,0.016,143,1.459183673,21.24686364,0.066396449,0.031044703,0.015522351,11.71132881,0.081897404,8.213313342,-25.71591542,50.17018356,1.707428388,2.136386483,1.639036975,191.36,122.12,0,15.51060935,1.881736878,10.15080691,3.478065562,5,438,132.3093109,0,0,0.086709685,10.425489,22,-61.210819,2.156346577,0.948664079,2.29e-14,5,1.7836093,1.7836093,10.425489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"537",584,0.711327649,7,0.116666667,168,1.5,35.59913325,0.06095742,0.293485438,0.041926491,12.50874834,0.074456835,7.391686739,-32.87567695,47.66359207,1.612867249,1.914365442,1.558181831,377.8,51.36,0,43.80926762,2.930449808,2.277589001,38.60122881,6,822,202.7204437,13.02521008,0.0031,0.160836832,10.431752,21,-53.46389967,1.8436896,0.401106937,0.002056074,6,1.9104283,1.6082746,10.431752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"538",582,0.673611111,5,0.073529412,180,1.475409836,34.6414424,0.059521379,0.122023605,0.024404721,12.67855504,0.070436417,4.91668643,-35.98477637,42.31950438,1.574200745,1.964765885,1.540416137,421.44,62.28,0,117.0269981,10.76235399,25.41178894,80.85285517,7,865,151.1572418,0,0,0.103061467,19.954639,13,-50.44688954,2.023203892,0.967905188,1.45e-09,7,1.7381991,1.7381991,19.954639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"539",664,0.810744811,6,0.066666667,391,1.448148148,43.51343637,0.065532284,0.258896939,0.04314949,30.66137897,0.078417849,5.841955648,-30.55471041,41.00148289,1.545818078,1.866124455,1.472139719,307.84,83.76,0,93.62741301,11.55420604,37.56464872,44.50855825,8,820,283.4283752,9.243697479,0.0022,0.053453212,10.360853,20,-49.88833145,1.85397,0.819911293,4.04e-08,8,1.8176349,1.7399957,10.360853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"540",738,0.88277512,21,0.159090909,435,1.380952381,53.63736298,0.072679354,0.873881459,0.041613403,38.3951629,0.088264742,5.918138444,-33.83256919,34.55927141,1.630854205,1.813931473,1.450470133,265.72,109.8,0.08,78.13093833,18.90476751,17.26401251,41.96215831,9,837,290.3287659,0,0,0.268490098,22.655151,12,-52.16447808,1.957041058,0.940864825,1.83e-07,9,1.4729669,1.4729669,22.655151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"541",689,0.841269841,13,0.164556962,184,1.426356589,42.48426763,0.061660766,0.464331802,0.035717831,13.92200873,0.075663091,5.574137783,-32.83880683,41.52906097,1.609205397,1.997306812,1.623970882,313.76,65.56,2.88,97.08165884,8.655502454,18.66051005,69.76564634,10,820,179.6669922,7.983193277,0.0019,0.043047992,19.197525,14,-41.48911264,2.113676621,0.258500661,0.063390634,10,2.200676,2.0324626,19.197525,0.117138268,-0.007654824,0.07159496,0.007128524,-0.12645801,0.32478943,0.130451572,0.245231457,0.535555842,0.636903418,0.096019095,2,3,1036.982
"542",689,0.85483871,43,0.267080745,197,1.437956204,43.06413833,0.062502378,1.802087627,0.041909015,14.94477823,0.075861818,5.730672479,-30.44017402,42.4596041,1.759667239,2.029748402,1.614156076,292.24,120.28,4.56,129.0804068,34.02470268,17.38586625,77.66983787,11,807,193.0279694,15.96638655,0.0038,0.058761947,20.124472,11,-44.29489664,2.126268364,0.746174508,0.000608281,11,2.2505193,1.9812144,20.124472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"543",715,0.907360406,7,0.162790698,180,1.395348837,42.24336238,0.059081626,0.236394271,0.03377061,13.66376458,0.075909803,7.450215676,-48.15436062,43.32737151,1.712964714,1.905172851,1.557451533,249.08,34.12,2.52,88.11921916,5.145474926,11.96728024,71.00646399,12,789,161.5157776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1036.982
"544",744,0.958762887,14,0.424242424,107,1.445945946,39.9123746,0.053645665,0.649142347,0.046367311,8.378505634,0.078303791,8.864850824,-42.65407788,58.959845,1.50733519,1.930087853,1.713640362,202.12,18.48,1.12,114.5452012,4.213882372,14.48135811,95.84996072,13,777,155.63237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129593833,-0.003649867,0.070410866,0.006553513,0.002583118,0.176980655,0.134671276,0.262859602,0.093703317,0.13127052,0.223291028,2,3,1036.982
"545",799,0.758784425,16,0.136752137,141,1.281818182,48.95196458,0.061266539,0.559551703,0.034971981,12.08676836,0.085721761,11.22260855,-28.6034444,73.66969329,1.619925987,2.009122564,1.51794061,421,100.72,0.04,154.3101262,26.01679731,12.8951601,115.3981688,14,1054,423.0028381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261555688,-0.023125553,0.131926497,0.017388147,-0.306048902,0.683223492,0.33905625,0.581068656,0.638832129,0.580275931,0.179751118,2,3,1036.982
"546",702,0.876404494,39,0.154761905,568,1.320930233,41.96509138,0.059779332,1.562698381,0.040069189,37.02711641,0.065188585,6.792009176,-58.78704745,45.26627998,1.66705321,2.085549734,1.444206017,256.16,207.12,16.88,96.40271509,31.43038441,51.04589858,13.9264321,15,802,431.180481,26.05042017,0.0062,0.036766169,22.849758,17,-75.22988947,1.716679976,0.745424634,8.05e-06,15,1.7985506,1.6378607,22.849758,0.280287608,-0.015435362,0.039308218,0.004137836,-0.156754894,0.557173785,0.10662742,0.199372494,0.874333375,0.79612634,0.290008673,2,3,1036.982
